index,scenario,country,original,rem_25,rem_50,rem_75,rem_100
25948,control_2,Indonesia,782.2050174,787.0717323,769.6484607,765.6997441,771.5738503
25949,control_2,Indonesia,782.2050174,781.9623573,781.6119501,752.8539028,751.3851394
25950,control_2,Indonesia,782.2050174,787.1149696,788.1481918,780.9622769,789.7992454
25951,control_2,Indonesia,782.2050174,782.2342733,790.2677706,787.9368583,816.9053857
25952,control_2,Indonesia,782.2050174,779.8225349,794.9473476,789.579241,653.5011259
25953,control_2,Indonesia,782.2050174,782.3659289,756.4637992,781.8917741,823.315507
25954,control_2,Indonesia,782.2050174,782.3933647,786.6409673,782.7681473,759.1957006
25955,control_2,Indonesia,782.2050174,782.5341502,785.2841148,794.7769976,753.5808867
25956,control_2,Indonesia,782.2050174,780.1467567,787.7241804,794.0232852,709.7043505
25957,control_2,Indonesia,782.2050174,789.2674174,787.0384948,792.6176168,821.6800901
25958,control_2,Indonesia,782.2050174,781.7622072,790.8269643,785.6047576,822.047718
25959,control_2,Indonesia,782.2050174,781.9673281,719.9974655,737.7271506,781.8373396
25960,control_2,Indonesia,782.2050174,782.7608074,790.9363985,788.7597561,827.4664022
25961,control_2,Indonesia,782.2050174,801.9728674,789.1969384,803.8349159,805.2842774
25962,control_2,Indonesia,782.2050174,782.0944595,786.6107659,746.7455695,788.6770541
25963,control_2,Indonesia,782.2050174,781.3254239,805.0142181,793.6351238,815.6060846
25964,control_2,Indonesia,782.2050174,780.8793848,790.2761749,808.4176744,793.7147665
25965,control_2,Indonesia,782.2050174,786.5772552,785.5454316,767.4850866,774.1817449
25966,control_2,Indonesia,782.2050174,791.2013296,779.7561659,783.3339169,742.8058665
25967,control_2,Indonesia,782.2050174,718.5175291,785.121272,785.2388809,746.5092403
25968,control_2,Indonesia,782.2050174,785.0514945,743.1013454,736.6580531,728.344565
25969,control_2,Indonesia,782.2050174,784.3778482,800.3834141,781.9869175,718.2695986
25970,control_2,Indonesia,782.2050174,738.3765692,783.214979,775.8259914,814.7378048
25971,control_2,Indonesia,782.2050174,782.0150924,785.7621884,797.3778419,833.6377423
25972,control_2,Indonesia,782.2050174,778.8771562,767.5287456,737.0040739,776.3335405
25973,control_2,Indonesia,782.2050174,783.6016982,783.0357847,782.1235861,733.2226322
25974,control_2,Indonesia,782.2050174,780.4116652,786.5531382,826.2942174,769.3976077
25975,control_2,Indonesia,782.2050174,784.3510014,782.2764775,740.7636438,800.6504064
25976,control_2,Indonesia,782.2050174,780.6304428,780.6613991,768.9503766,747.8067434
25977,control_2,Indonesia,782.2050174,715.5307859,755.62824,774.1247452,836.8836213
25978,control_2,Indonesia,782.2050174,769.0870025,747.0586757,783.0358679,719.5107468
25979,control_2,Indonesia,782.2050174,766.778864,751.9365778,788.4392847,766.9518134
25980,control_2,Indonesia,782.2050174,780.8856974,781.7626223,785.6525292,803.1977421
25981,control_2,Indonesia,782.2050174,786.5810802,785.0334677,792.8939477,790.0100144
25982,control_2,Indonesia,782.2050174,784.0973439,790.9964809,767.3674639,768.1676461
25983,control_2,Indonesia,782.2050174,788.7567654,778.017482,804.1452474,782.3197464
25984,control_2,Indonesia,782.2050174,781.9860505,818.6519186,787.4236186,793.214902
25985,control_2,Indonesia,782.2050174,782.1469935,791.8874521,782.4793176,817.3782588
25986,control_2,Indonesia,782.2050174,787.3194995,778.3543228,785.1343449,735.9728259
25987,control_2,Indonesia,782.2050174,782.1354082,797.7204636,795.6305226,781.8407403
25988,control_2,Indonesia,782.2050174,781.0519172,780.3952393,787.2570898,689.2639243
25989,control_2,Indonesia,782.2050174,783.1935069,782.6356672,764.6565257,795.5981287
25990,control_2,Indonesia,782.2050174,788.112731,787.8149316,771.6394015,736.1693111
25991,control_2,Indonesia,782.2050174,782.2051302,790.0141535,769.61449,799.4463583
25992,control_2,Indonesia,782.2050174,787.0058053,784.9138295,726.8212043,751.1665939
25993,control_2,Indonesia,782.2050174,774.5587802,784.2355043,756.4219476,748.7744683
25994,control_2,Indonesia,782.2050174,785.5354991,791.7971218,788.9765937,784.8082937
25995,control_2,Indonesia,782.2050174,784.4572733,776.5571361,747.918907,770.7109598
25996,control_2,Indonesia,782.2050174,786.7780377,784.3452671,788.6015304,786.3845358
25997,control_2,Indonesia,782.2050174,784.0972435,789.5098868,789.0439373,745.0325108
25998,control_2,Indonesia,782.2050174,783.0348633,781.9379909,774.373115,738.3375751
25999,control_2,Indonesia,782.2050174,783.0639806,787.0313648,782.8916014,680.8023758
26000,control_2,Indonesia,782.2050174,780.7123548,795.4632423,798.1632985,768.2393283
26001,control_2,Indonesia,782.2050174,743.0399129,781.6073598,808.0355014,800.9665613
26002,control_2,Malaysia,743.8635402,743.0823216,746.4073677,728.3308414,751.4157045
26003,control_2,Malaysia,743.8635402,742.9923712,740.7746109,758.4207755,738.9232526
26004,control_2,Malaysia,743.8635402,746.8417992,753.5418385,727.7524852,740.8288132
26005,control_2,Malaysia,743.8635402,745.5894833,744.2051214,738.2814485,752.4370647
26006,control_2,Malaysia,743.8635402,743.1669453,746.5243761,751.635165,752.5637168
26007,control_2,Malaysia,743.8635402,745.0386368,750.690041,726.2165234,743.9024633
26008,control_2,Malaysia,743.8635402,739.3431505,740.1874164,741.5510893,731.0385331
26009,control_2,Malaysia,743.8635402,747.9996229,745.162659,724.1060564,742.4626931
26010,control_2,Malaysia,743.8635402,743.3925241,756.0310857,731.7336079,732.9482749
26011,control_2,Malaysia,743.8635402,747.7842994,751.7071531,741.265494,749.7753695
26012,control_2,Malaysia,743.8635402,745.316258,743.0158111,739.2168433,742.2505297
26013,control_2,Malaysia,743.8635402,745.4255674,748.7873877,737.351627,735.5134956
26014,control_2,Malaysia,743.8635402,743.7196581,725.4667686,728.0616246,737.0970976
26015,control_2,Malaysia,743.8635402,752.5476014,747.9323239,712.7815044,742.4956401
26016,control_2,Malaysia,743.8635402,751.6604025,753.1083841,741.7178228,750.837977
26017,control_2,Malaysia,743.8635402,743.6953697,740.2037413,742.894448,760.5536453
26018,control_2,Malaysia,743.8635402,745.7974383,735.6707226,738.013191,747.0606484
26019,control_2,Malaysia,743.8635402,742.3158002,736.9450498,741.4011773,777.7189096
26020,control_2,Malaysia,743.8635402,743.617381,745.4262326,748.4685504,747.8330826
26021,control_2,Malaysia,743.8635402,741.8270029,746.4412925,722.1183088,756.8064903
26022,control_2,Malaysia,743.8635402,744.7585364,740.6832465,747.8085449,756.5661805
26023,control_2,Malaysia,743.8635402,742.3441329,759.2979706,756.0013591,731.7412455
26024,control_2,Malaysia,743.8635402,743.1942281,747.8522376,725.5142821,754.5515943
26025,control_2,Malaysia,743.8635402,739.9990693,727.0892758,748.8309093,754.4038088
26026,control_2,Malaysia,743.8635402,743.7270334,751.7163617,743.0182255,738.0394314
26027,control_2,Malaysia,743.8635402,741.8551547,743.7560939,715.210993,726.8090814
26028,control_2,Malaysia,743.8635402,741.5365145,749.306695,725.9994267,765.4861928
26029,control_2,Malaysia,743.8635402,751.5016313,745.8785415,746.0755587,734.072937
26030,control_2,Malaysia,743.8635402,744.4114133,743.9869477,737.5619015,752.1250466
26031,control_2,Malaysia,743.8635402,745.8081538,745.9067352,756.4831384,750.8288979
26032,control_2,Malaysia,743.8635402,743.543768,751.1813946,725.5607165,789.5753526
26033,control_2,Malaysia,743.8635402,746.1408,730.5164154,741.9086839,747.7309579
26034,control_2,Malaysia,743.8635402,744.2985284,749.5875213,739.6449457,754.7146106
26035,control_2,Malaysia,743.8635402,743.5814291,730.1403046,743.0365506,751.9194064
26036,control_2,Malaysia,743.8635402,743.3422823,751.6418914,758.8161587,768.1105051
26037,control_2,Malaysia,743.8635402,752.1712541,736.2832982,778.4725482,727.5504883
26038,control_2,Malaysia,743.8635402,746.6529925,740.7747645,746.7803902,736.9484274
26039,control_2,Malaysia,743.8635402,744.1237452,756.24313,751.5710907,733.8294611
26040,control_2,Malaysia,743.8635402,742.4257859,734.2679982,750.2066905,723.9119327
26041,control_2,Malaysia,743.8635402,743.2341334,744.1706008,735.8515852,741.5258084
26042,control_2,Malaysia,743.8635402,741.9224725,755.3378116,748.9634829,729.6938586
26043,control_2,Malaysia,743.8635402,744.9981899,752.0353004,745.7294202,749.6507262
26044,control_2,Malaysia,743.8635402,744.2152032,734.0489682,749.4146572,753.4747335
26045,control_2,Malaysia,743.8635402,744.8044602,729.5353459,743.7074555,783.1453936
26046,control_2,Malaysia,743.8635402,741.7867443,748.3546164,714.1059287,724.5564214
26047,control_2,Malaysia,743.8635402,745.9251585,725.5635988,748.5114125,749.4882853
26048,control_2,Malaysia,743.8635402,744.251906,743.8452486,751.4851443,696.2802013
26049,control_2,Malaysia,743.8635402,745.1973752,745.1614798,745.4207853,750.2860347
26050,control_2,Malaysia,743.8635402,730.1138128,739.9781047,755.2551288,759.6795826
26051,control_2,Malaysia,743.8635402,745.7900675,740.336007,749.9932495,715.5654252
26052,control_2,Malaysia,743.8635402,745.2277736,739.309899,744.8193434,764.6974741
26053,control_2,Malaysia,743.8635402,743.3476302,751.723996,744.9282657,695.1541941
26054,control_2,Malaysia,743.8635402,743.3307346,746.7895673,754.1094748,733.9621158
26055,control_2,Malaysia,743.8635402,743.7886881,746.8593087,754.8108219,765.2987429
26056,control_2,Malaysia,743.8635402,739.6655868,742.2376347,762.7602791,731.8958228
26057,control_2,Malaysia,743.8635402,745.2007706,733.8664818,715.4968173,742.7482572
26058,control_2,Malaysia,743.8635402,742.4020137,750.593639,729.6635646,746.2843191
26059,control_2,Malaysia,743.8635402,741.9740947,748.0695305,728.6222912,716.7868619
26060,control_2,Malaysia,743.8635402,739.3738671,749.0340083,751.2583349,729.9735578
26061,control_2,Malaysia,743.8635402,747.4806902,742.8348187,731.8736638,777.6419915
26062,control_2,Malaysia,743.8635402,742.8572755,753.7863651,747.897064,759.4764548
26063,control_2,Malaysia,743.8635402,733.2562296,745.7638536,739.9871272,752.5480147
26064,control_2,Malaysia,743.8635402,741.1544328,720.0830806,734.519947,711.3573876
26065,control_2,Malaysia,743.8635402,740.4856905,747.5336754,745.5253865,711.6131448
26066,control_2,Malaysia,743.8635402,744.3302604,741.0193664,748.0643314,711.7202156
26067,control_2,Malaysia,743.8635402,741.7445161,738.2551614,731.6773568,725.0379458
26068,control_2,Malaysia,743.8635402,751.6323428,752.283425,741.402148,713.1351665
26069,control_2,Malaysia,743.8635402,736.0041592,741.106882,734.9949163,731.5207241
26070,control_2,Malaysia,743.8635402,744.3764458,739.8641405,750.17421,742.763447
26071,control_2,Malaysia,743.8635402,746.9397107,711.2504765,762.9724604,767.4634733
26072,control_2,Malaysia,743.8635402,743.8991201,742.6460547,771.7524806,781.1255231
26073,control_2,Malaysia,743.8635402,746.6728291,745.6827237,741.85834,737.4423474
26074,control_2,Malaysia,743.8635402,743.3330527,753.8963533,736.6320443,705.1792156
26075,control_2,Malaysia,743.8635402,743.9283206,747.0573649,731.7749931,737.625041
26076,control_2,Malaysia,743.8635402,748.984173,751.1023673,744.016687,726.7111707
26077,control_2,Malaysia,743.8635402,746.4639559,746.397613,733.3551354,747.5491402
26078,control_2,Malaysia,743.8635402,743.9427796,740.998976,752.3945118,710.9705319
26079,control_2,Malaysia,743.8635402,728.3389572,745.0433789,742.3015945,738.6349286
26080,control_2,Malaysia,743.8635402,749.2081201,745.2834259,731.5429646,728.8785934
26081,control_2,Malaysia,743.8635402,742.8327837,753.8519144,735.917509,741.5679145
26082,control_2,Malaysia,743.8635402,742.1093905,752.7584978,745.7985293,737.6004708
26083,control_2,Malaysia,743.8635402,753.5666938,743.9456156,725.9630415,723.0655704
26084,control_2,Malaysia,743.8635402,741.9163168,745.943872,741.1616128,750.2875738
26085,control_2,Malaysia,743.8635402,743.1712519,749.1096878,742.759663,751.3067832
26086,control_2,Malaysia,743.8635402,745.7712053,743.4226443,746.4777035,743.5007064
26087,control_2,Malaysia,743.8635402,737.7508252,732.6167488,725.5931648,753.840689
26088,control_2,Malaysia,743.8635402,746.5141712,736.1896785,752.3127386,757.813165
26089,control_2,Malaysia,743.8635402,736.7019583,739.4185533,724.5755497,760.7776489
26090,control_2,Malaysia,743.8635402,745.5945002,732.9631628,749.5391225,745.5978676
26091,control_2,Malaysia,743.8635402,743.3599251,741.7207062,738.4799754,712.977049
26092,control_2,Malaysia,743.8635402,741.8809586,740.4729583,738.741454,751.1640462
26093,control_2,Malaysia,743.8635402,743.7523534,737.7865596,749.6206198,755.3444061
26094,control_2,Malaysia,743.8635402,745.090523,747.3299694,733.8904038,748.9770081
26095,control_2,Malaysia,743.8635402,737.9131589,743.2201311,748.9534907,746.6530299
26096,control_2,Malaysia,743.8635402,751.1366487,745.9245474,754.2662627,760.3850949
26097,control_2,Malaysia,743.8635402,745.8341096,742.5566525,746.3623843,750.304139
26098,control_2,Malaysia,743.8635402,745.5878306,732.4702795,750.3114192,736.9152252
26099,control_2,Malaysia,743.8635402,743.5228117,746.1887517,744.2672453,750.3205985
26100,control_2,Malaysia,743.8635402,746.2675772,737.9937992,757.9181545,721.7377885
26101,control_2,Malaysia,743.8635402,744.8917239,735.394651,733.9156083,756.5735157
26102,control_2,Malaysia,743.8635402,743.257668,754.9820776,742.2331811,757.8104279
26103,control_2,Malaysia,743.8635402,744.2583506,747.7535181,746.5623384,743.962269
26104,control_2,Malaysia,743.8635402,744.7980957,752.190069,745.6646793,765.9537967
26105,control_2,Malaysia,743.8635402,746.8412522,742.3174453,734.2646356,762.0239439
26106,control_2,Malaysia,743.8635402,747.2039623,729.6549067,721.9780605,745.5657663
26107,control_2,Malaysia,743.8635402,748.0077745,735.6600408,752.6995684,745.8068133
26108,control_2,Malaysia,743.8635402,742.9830712,740.7604053,750.1782443,741.7891726
26109,control_2,Malaysia,743.8635402,734.3685288,744.3080042,744.4809421,714.5390595
26110,control_2,Malaysia,743.8635402,742.2508241,754.7495435,752.1029645,716.9559339
26111,control_2,Malaysia,743.8635402,734.9610364,749.2761729,751.8686682,757.0514471
26112,control_2,Malaysia,743.8635402,745.2102964,740.2325069,739.2616755,731.8253925
26113,control_2,Malaysia,743.8635402,747.650872,740.4052999,765.2140981,744.9799519
26114,control_2,Malaysia,743.8635402,743.0725021,748.3887049,735.2007487,750.1654239
26115,control_2,Malaysia,743.8635402,745.8128723,741.7658205,745.9723594,732.1122224
26116,control_2,Malaysia,743.8635402,743.1608233,746.5243715,744.5577367,743.5158167
26117,control_2,Malaysia,743.8635402,729.1633038,752.9325018,745.1326122,712.0647625
26118,control_2,Malaysia,743.8635402,745.9974693,739.193758,748.1452135,765.5284375
26119,control_2,Malaysia,743.8635402,742.7814122,732.0589969,744.2263183,761.5567981
26120,control_2,Malaysia,743.8635402,742.6491513,754.0249654,737.3195816,747.5665496
26121,control_2,Malaysia,743.8635402,745.6056547,745.7606881,743.8081776,736.756591
26122,control_2,Malaysia,743.8635402,743.0169911,745.3947194,740.5752277,732.3718993
26123,control_2,Malaysia,743.8635402,749.2403798,746.8444972,722.693518,744.8316174
26124,control_2,Malaysia,743.8635402,740.4795853,751.5583771,746.0441659,753.5687695
26125,control_2,Malaysia,743.8635402,744.2478654,745.5009681,754.3251235,742.1202938
26126,control_2,Malaysia,743.8635402,744.3335991,745.0816062,735.2205613,736.6711545
26127,control_2,Malaysia,743.8635402,726.6015253,747.2265243,737.7414578,726.5667422
26128,control_2,Malaysia,743.8635402,744.0881196,750.3285522,747.7002961,732.9052557
26129,control_2,Malaysia,743.8635402,752.0259568,748.8206305,732.3700373,726.7067132
26130,control_2,Malaysia,743.8635402,747.2909935,745.1041486,718.616763,746.3787973
26131,control_2,Malaysia,743.8635402,747.6503173,732.9867979,735.3737213,714.7421509
26132,control_2,Malaysia,743.8635402,748.2020565,738.2380818,744.3297442,713.722857
26133,control_2,Malaysia,743.8635402,744.3266404,748.4810587,730.3545503,749.0429784
26134,control_2,Malaysia,743.8635402,745.0639339,749.3444418,744.4590837,729.1991931
26135,control_2,Malaysia,743.8635402,743.5824798,753.2278983,768.9445078,779.2862184
26136,control_2,Malaysia,743.8635402,721.6617893,730.113532,749.6679516,730.5264228
26137,control_2,Malaysia,743.8635402,750.5990245,739.7371371,745.4553148,713.8089543
26138,control_2,Malaysia,743.8635402,743.9459799,736.8073575,744.3131399,761.2890559
26139,control_2,Malaysia,743.8635402,742.4686709,744.2354126,753.1482979,732.4040469
26140,control_2,Malaysia,743.8635402,742.7625953,740.2704781,758.8458721,734.6519556
26141,control_2,Malaysia,743.8635402,744.4973362,749.149841,750.3144869,735.7973238
26142,control_2,Malaysia,743.8635402,740.453231,755.7427851,740.0194343,767.7224646
26143,control_2,Malaysia,743.8635402,736.5990765,755.1865564,724.351014,752.0710481
26144,control_2,Malaysia,743.8635402,743.4358516,756.3596291,734.6223087,759.1157989
26145,control_2,Malaysia,743.8635402,745.2754764,752.3556397,718.4659411,759.7977027
26146,control_2,Malaysia,743.8635402,750.6938069,735.6356339,752.7010355,722.603628
26147,control_2,Malaysia,743.8635402,743.8845315,746.2385762,734.3610208,742.917652
26148,control_2,Malaysia,743.8635402,743.5766653,748.2561569,737.8453444,777.0590528
26149,control_2,Malaysia,743.8635402,742.8274669,742.8156207,743.635239,731.1493588
26150,control_2,Malaysia,743.8635402,745.0802435,748.7810581,741.2838966,729.5377398
26151,control_2,Malaysia,743.8635402,745.8732863,733.3984622,744.8741304,736.6876601
26152,control_2,Malaysia,743.8635402,744.5999629,742.8599301,758.0449486,730.0703169
26153,control_2,Malaysia,743.8635402,748.6407591,744.4555051,738.2534753,691.1159407
26154,control_2,Malaysia,743.8635402,735.578482,747.1030744,737.5407542,727.5109352
26155,control_2,Malaysia,743.8635402,746.659703,756.5112613,733.6958136,759.6344153
26156,control_2,Malaysia,743.8635402,738.0609129,742.2165009,737.1618403,761.1997029
26157,control_2,Malaysia,743.8635402,744.3159559,743.4394416,760.3180584,730.68509
26158,control_2,Malaysia,743.8635402,744.2348056,742.4047044,752.9090757,757.1440087
26159,control_2,Malaysia,743.8635402,734.6746915,747.3122225,739.3405531,757.3828831
26160,control_2,Malaysia,743.8635402,744.1125895,734.0129237,742.498147,725.2107744
26161,control_2,Malaysia,743.8635402,745.1103351,747.3297379,736.6749689,762.6469663
26162,control_2,Malaysia,743.8635402,742.036704,734.6474921,737.4784779,737.2678197
26163,control_2,Malaysia,743.8635402,739.7577797,739.9675553,766.0246789,715.8796372
26164,control_2,Malaysia,743.8635402,742.3937084,746.6243567,753.1446964,729.7641207
26165,control_2,Malaysia,743.8635402,746.1019708,743.2384514,749.3109577,732.1073194
26166,control_2,Malaysia,743.8635402,744.4879768,740.6250754,756.2901739,741.9476315
26167,control_2,Malaysia,743.8635402,743.3313475,748.7614585,741.1194855,760.2018969
26168,control_2,Malaysia,743.8635402,741.7472936,742.4254487,751.2546923,761.1687949
26169,control_2,Malaysia,743.8635402,742.371377,751.0481021,740.9498162,749.1538832
26170,control_2,Malaysia,743.8635402,748.0138001,728.8251638,745.1626524,725.3172118
26171,control_2,Malaysia,743.8635402,745.9565336,755.1657311,744.5756424,786.4735506
26172,control_2,Malaysia,743.8635402,739.1718034,744.9365405,735.5414603,757.6119524
26173,control_2,Malaysia,743.8635402,743.9383523,741.6311745,751.9211153,711.9339484
26174,control_2,Malaysia,743.8635402,743.4959715,747.3060613,760.1646739,758.2080244
26175,control_2,Malaysia,743.8635402,743.9066177,757.3496244,756.531828,737.8410982
26176,control_2,Malaysia,743.8635402,744.5658879,756.0217204,751.1868179,734.0115162
26177,control_2,Malaysia,743.8635402,733.890682,749.2352378,745.3582532,714.1166115
26178,control_2,Malaysia,743.8635402,748.3461311,741.7612567,727.8285717,734.153987
26179,control_2,Malaysia,743.8635402,743.1387166,761.7159882,758.8672558,747.6109413
26180,control_2,Malaysia,743.8635402,741.1084929,738.2165326,750.7581118,757.2734998
26181,control_2,Malaysia,743.8635402,717.3872988,746.6559539,739.0985594,731.7053077
26182,control_2,Malaysia,743.8635402,728.2161939,752.1749657,756.4983168,750.3343633
26183,control_2,Malaysia,743.8635402,739.9349916,751.2977457,754.0390829,713.9128991
26184,control_2,Malaysia,743.8635402,743.019685,750.4156691,726.5610405,718.6147333
26185,control_2,Malaysia,743.8635402,747.4953282,744.8176959,739.9629554,767.2506537
26186,control_2,Malaysia,743.8635402,742.2059403,740.7527149,741.854163,758.1470357
26187,control_2,Malaysia,743.8635402,740.8825452,743.6329843,747.9256806,723.9199672
26188,control_2,Malaysia,743.8635402,744.0662978,742.9850775,739.1109174,737.9507409
26189,control_2,Malaysia,743.8635402,726.5304578,739.671251,743.9282885,767.1073205
26190,control_2,Malaysia,743.8635402,743.4248281,753.2871847,741.2278381,764.0927576
26191,control_2,Malaysia,743.8635402,753.4916663,744.8307459,734.0457806,727.9756044
26192,control_2,Malaysia,743.8635402,739.8146574,745.1045687,740.8786816,736.2235751
26193,control_2,Malaysia,743.8635402,739.0008823,752.3989916,754.8197433,756.7051997
26194,control_2,Malaysia,743.8635402,728.7209044,745.1010146,728.5359156,752.0981059
26195,control_2,Malaysia,743.8635402,743.9373583,731.7454557,757.0587103,733.7884808
26196,control_2,Malaysia,743.8635402,743.231307,753.7686183,738.4413311,742.8660394
26197,control_2,Malaysia,743.8635402,742.33107,741.0485116,726.197666,763.8667901
26198,control_2,Malaysia,743.8635402,745.5645594,746.0176037,729.2302273,768.2143529
26199,control_2,Malaysia,743.8635402,749.5019146,752.108461,748.0920402,738.4435501
26200,control_2,Malaysia,743.8635402,738.2172,751.9291146,736.9679945,729.6885278
26201,control_2,Malaysia,743.8635402,738.4003117,745.3365821,729.5239621,743.5563891
26202,control_2,Malaysia,743.8635402,746.3971297,747.1946751,738.4950745,729.584057
26203,control_2,Malaysia,743.8635402,745.1327876,743.0620237,761.2311904,750.0576807
26204,control_2,Malaysia,743.8635402,745.364929,749.102991,740.7754294,743.730539
26205,control_2,Malaysia,743.8635402,745.6239129,732.4612099,734.784262,775.1791666
26206,control_2,Malaysia,743.8635402,750.9615067,742.7110332,736.4475383,700.7857437
26207,control_2,Malaysia,743.8635402,729.954055,739.0747689,743.3956859,727.016999
26208,control_2,Malaysia,743.8635402,743.812519,748.1811035,742.7269854,722.6617567
26209,control_2,Malaysia,743.8635402,744.4028894,747.9941611,741.1247092,755.6028433
26210,control_2,Malaysia,743.8635402,741.4666085,736.7121815,742.6429311,745.1004672
26211,control_2,Malaysia,743.8635402,734.3492166,750.3921901,762.4861684,739.6388159
26212,control_2,Malaysia,743.8635402,746.2442428,751.579112,749.4462374,762.0599594
26213,control_2,Malaysia,743.8635402,742.045325,736.9986246,742.5676261,785.1425574
26214,control_2,Malaysia,743.8635402,746.6573439,738.3176122,735.8075976,728.1245554
26215,control_2,Malaysia,743.8635402,740.3152562,745.1779465,750.4090636,749.6083536
26216,control_2,Malaysia,743.8635402,746.9422987,730.4483009,735.8074582,747.894291
26217,control_2,Malaysia,743.8635402,745.8656255,745.4188242,747.8306248,732.5263878
26218,control_2,Malaysia,743.8635402,743.9157763,748.9319175,726.9358254,724.0545171
26219,control_2,Malaysia,743.8635402,745.1513407,742.6326825,735.3170494,718.8605653
26220,control_2,Malaysia,743.8635402,752.1896858,739.4186526,743.7153689,734.2274572
26221,control_2,Malaysia,743.8635402,742.4302939,734.8363529,763.6967774,744.1584303
26222,control_2,Malaysia,743.8635402,745.3233146,751.1160352,736.3101934,728.7899383
26223,control_2,Malaysia,743.8635402,742.7168228,744.1520536,738.9237453,767.3914312
26224,control_2,Malaysia,743.8635402,744.760882,719.873147,751.6350372,763.8176943
26225,control_2,Malaysia,743.8635402,744.1866303,746.0548784,755.1776092,766.2770081
26226,control_2,Malaysia,743.8635402,743.6235592,735.4023581,744.0012358,704.3254372
26227,control_2,Malaysia,743.8635402,743.1611946,742.0995291,738.5755825,743.5358781
26228,control_2,Malaysia,743.8635402,744.3486593,744.3871279,739.1471857,740.9880947
26229,control_2,Malaysia,743.8635402,742.9897121,745.6699629,760.7791024,754.5496264
26230,control_2,Malaysia,743.8635402,747.9037239,739.9129192,740.7206021,746.8014475
26231,control_2,Malaysia,743.8635402,740.6622215,743.6338104,744.5419531,769.217832
26232,control_2,Malaysia,743.8635402,746.1157049,741.1847458,746.0229272,712.1249666
26233,control_2,Malaysia,743.8635402,744.3575114,732.4046638,742.0792931,728.1758681
26234,control_2,Malaysia,743.8635402,743.4825026,734.8648719,741.665813,750.394102
26235,control_2,Malaysia,743.8635402,736.2011094,748.0067479,747.6391505,766.2758545
26236,control_2,Malaysia,743.8635402,743.8597475,748.6213914,763.1621224,729.1183471
26237,control_2,Malaysia,743.8635402,744.8651257,734.3724956,747.7134142,754.0415676
26238,control_2,Malaysia,743.8635402,744.1291216,753.5619618,722.7679287,734.1738299
26239,control_2,Malaysia,743.8635402,743.4486299,726.6091103,737.4937066,768.2445641
26240,control_2,Malaysia,743.8635402,744.7257833,725.2563395,738.561191,737.4881668
26241,control_2,Malaysia,743.8635402,745.4110069,723.6018722,743.3668133,785.3930735
26242,control_2,Malaysia,743.8635402,742.1924931,759.5675981,714.1531054,771.0937524
26243,control_2,Malaysia,743.8635402,741.2058656,746.0503134,736.1172841,747.0126974
26244,control_2,Malaysia,743.8635402,747.8710414,729.2615982,726.9593237,739.5773507
26245,control_2,Malaysia,743.8635402,748.1265452,734.0463453,760.4460576,719.6730822
26246,control_2,Malaysia,743.8635402,742.079465,744.2580332,740.7406469,739.0418778
26247,control_2,Malaysia,743.8635402,743.7819053,741.6471123,747.6549763,804.138105
26248,control_2,Malaysia,743.8635402,744.3937094,761.2752282,719.1487717,724.9195006
26249,control_2,Malaysia,743.8635402,746.6891608,752.4794849,752.4242057,709.8292112
26250,control_2,Malaysia,743.8635402,740.8581827,736.8340789,767.6044255,735.3244071
26251,control_2,Malaysia,743.8635402,743.6795159,742.0225505,749.4838058,730.2462334
26252,control_2,Malaysia,743.8635402,748.1222993,744.8045743,705.4952675,773.5809701
26253,control_2,Malaysia,743.8635402,744.7854457,754.0011154,752.4230778,739.8547832
26254,control_2,Malaysia,743.8635402,741.805729,740.7319922,744.5354475,744.3077357
26255,control_2,Malaysia,743.8635402,743.5623504,744.8001578,762.0046557,774.4750106
26256,control_2,Malaysia,743.8635402,747.2813702,761.0361683,746.9369595,769.0283911
26257,control_2,Malaysia,743.8635402,745.4004429,750.3167241,748.1100578,734.5890528
26258,control_2,Malaysia,743.8635402,744.9542898,747.5158076,743.5555516,722.6794715
26259,control_2,Malaysia,743.8635402,743.9585187,743.7133646,752.0618938,797.7937704
26260,control_2,Malaysia,743.8635402,740.390919,738.2067,737.597784,719.4809012
26261,control_2,Malaysia,743.8635402,741.9024756,746.9573453,748.1944562,736.3999571
26262,control_2,Malaysia,743.8635402,749.4187798,758.8536007,736.4570642,757.1682927
26263,control_2,Malaysia,743.8635402,742.1281234,732.8348991,720.5913151,720.5669673
26264,control_2,Malaysia,743.8635402,746.1313397,749.4716457,729.3882095,746.6375447
26265,control_2,Malaysia,743.8635402,743.0110301,735.0568841,750.44545,720.4150674
26266,control_2,Malaysia,743.8635402,743.5146364,735.8629086,743.7445505,729.5773932
26267,control_2,Malaysia,743.8635402,743.6548772,749.382243,761.353928,733.9626304
26268,control_2,Malaysia,743.8635402,738.9163193,741.2118332,745.3192418,713.3272347
26269,control_2,Malaysia,743.8635402,744.9896737,739.3200099,751.6068253,758.809158
26270,control_2,Malaysia,743.8635402,735.6132666,737.2117055,765.2983432,718.7499873
26271,control_2,Malaysia,743.8635402,742.1546838,735.5676483,753.0783851,733.7225525
26272,control_2,Malaysia,743.8635402,747.296139,745.117919,752.1166831,753.5744404
26273,control_2,Malaysia,743.8635402,745.474298,748.9210611,725.047563,752.7941575
26274,control_2,Malaysia,743.8635402,743.7376042,732.3194064,730.3765742,736.4772728
